epochs,max_val_accuracy,min_val_loss,test_accuracy,learning_rate,beta_1,beta_2,epsilon,momentum
1000.0,0.9231428503990172,0.2280992269515991,0.9135000109672546,,0.0009,,,
2000.0,0.9191428422927856,0.2260913848876953,0.9093000292778016,,0.0009,,,
3000.0,0.920285701751709,0.2330912798643112,0.9117000102996826,,0.0009,,,
