   0	-8.671429e-01	-4.086190e-01	3.287341e-01
   1	-8.671429e-01	-3.552857e-01	3.610293e-01
   2	-8.671429e-01	-3.547143e-01	3.602246e-01
   3	-8.671429e-01	-3.528571e-01	3.613559e-01
   4	-8.671429e-01	-4.489524e-01	3.545550e-01
   5	-8.671429e-01	-3.522857e-01	3.620553e-01
   6	-8.671429e-01	-3.541905e-01	3.594893e-01
   7	-8.671429e-01	-3.542857e-01	3.623521e-01
   8	-8.671429e-01	-3.544762e-01	3.598901e-01
   9	-8.671429e-01	-3.553333e-01	3.610965e-01
  10	-8.671429e-01	-3.498095e-01	3.577069e-01
  11	-8.671429e-01	-3.550000e-01	3.606266e-01
  12	-8.748571e-01	-3.578571e-01	3.628582e-01
  13	-8.748571e-01	-3.524286e-01	3.592140e-01
  14	-8.748571e-01	-4.648571e-01	3.671307e-01
  15	-8.748571e-01	-3.549524e-01	3.606033e-01
  16	-8.748571e-01	-4.645714e-01	3.668189e-01
  17	-8.748571e-01	-3.556190e-01	3.615294e-01
  18	-8.748571e-01	-3.571905e-01	3.637272e-01
  19	-8.748571e-01	-3.567143e-01	3.630590e-01
  20	-8.748571e-01	-3.560000e-01	3.620603e-01
  21	-8.748571e-01	-3.550000e-01	3.635807e-01
  22	-8.748571e-01	-4.200000e-01	3.426956e-01
  23	-8.748571e-01	-3.571429e-01	3.636603e-01
  24	-8.748571e-01	-3.673333e-01	3.492157e-01
  25	-8.748571e-01	-3.556190e-01	3.640430e-01
  26	-8.748571e-01	-3.575714e-01	3.642631e-01
  27	-8.748571e-01	-4.000476e-01	3.417023e-01
  28	-8.748571e-01	-4.092381e-01	3.406533e-01
  29	-8.748571e-01	-3.634762e-01	3.588538e-01
  30	-8.748571e-01	-3.553809e-01	3.611982e-01
  31	-8.748571e-01	-3.540952e-01	3.658724e-01
  32	-8.748571e-01	-3.574762e-01	3.641290e-01
  33	-8.748571e-01	-3.566190e-01	3.629256e-01
  34	-8.748571e-01	-3.560476e-01	3.653549e-01
  35	-8.748571e-01	-3.570476e-01	3.635266e-01
  36	-8.748571e-01	-3.564762e-01	3.591458e-01
  37	-8.802857e-01	-3.591905e-01	3.665540e-01
  38	-8.802857e-01	-3.590000e-01	3.620047e-01
  39	-8.802857e-01	-3.561429e-01	3.653099e-01
  40	-8.802857e-01	-3.616191e-01	3.582394e-01
  41	-8.802857e-01	-3.586190e-01	3.657515e-01
