   0	-8.680000e-01	-2.381714e-01	2.356164e-01
   1	-6.748571e-01	-1.702286e-01	1.719289e-01
   2	-3.285714e-01	-1.526286e-01	8.698194e-02
   3	-6.097143e-01	-2.378286e-01	1.718084e-01
   4	-5.891429e-01	-2.205143e-01	1.696111e-01
   5	-4.077143e-01	-2.243143e-01	1.114459e-01
   6	-4.231429e-01	-2.034857e-01	1.335855e-01
   7	-3.197143e-01	-2.034571e-01	8.305046e-02
   8	-6.174286e-01	-2.603143e-01	1.532437e-01
   9	-4.402857e-01	-2.302000e-01	1.026158e-01
  10	-7.880000e-01	-2.640000e-01	2.111981e-01
  11	-3.551429e-01	-1.560857e-01	9.198554e-02
  12	-3.268571e-01	-1.737143e-01	8.634445e-02
  13	-3.542857e-01	-1.740286e-01	9.753304e-02
  14	-1.994286e-01	-1.128571e-01	2.988959e-02
  15	-7.460000e-01	-2.027429e-01	1.961414e-01
  16	-8.020000e-01	-2.166857e-01	2.171507e-01
  17	-7.991428e-01	-4.335143e-01	2.456810e-01
  18	-8.154286e-01	-3.530571e-01	2.963441e-01
  19	-8.008571e-01	-4.224000e-01	2.877823e-01
  20	-8.020000e-01	-5.094286e-01	3.021765e-01
  21	-8.042857e-01	-4.189714e-01	3.140810e-01
  22	-8.097143e-01	-4.769143e-01	2.949481e-01
  23	-7.777143e-01	-2.888857e-01	2.801082e-01
  24	-7.380000e-01	-2.095714e-01	2.005078e-01
  25	-7.897143e-01	-3.434857e-01	2.948241e-01
  26	-7.708572e-01	-2.153143e-01	2.072480e-01
  27	-3.297143e-01	-1.364571e-01	7.799228e-02
  28	-6.928571e-01	-1.743714e-01	1.779657e-01
  29	-7.957143e-01	-2.017143e-01	2.201671e-01
  30	-4.545714e-01	-2.172286e-01	1.237241e-01
  31	-4.214286e-01	-1.830857e-01	9.594895e-02
  32	-3.548571e-01	-1.906571e-01	1.028771e-01
  33	-3.745714e-01	-1.842000e-01	9.994146e-02
  34	-3.320000e-01	-1.624286e-01	9.247113e-02
  35	-4.420000e-01	-2.381714e-01	1.012903e-01
  36	-3.397143e-01	-1.610857e-01	6.832943e-02
  37	-3.485714e-01	-2.102571e-01	7.679482e-02
  38	-3.442857e-01	-1.879714e-01	9.544110e-02
  39	-3.780000e-01	-1.997714e-01	1.105630e-01
  40	-6.325714e-01	-2.524286e-01	1.680186e-01
  41	-4.122857e-01	-2.064000e-01	1.293731e-01
  42	-7.620000e-01	-2.673429e-01	1.977295e-01
  43	-7.962857e-01	-3.436000e-01	2.768252e-01
  44	-7.922857e-01	-2.375143e-01	2.053989e-01
  45	-4.162857e-01	-1.955429e-01	9.074002e-02
  46	-4.134286e-01	-2.083714e-01	1.152909e-01
  47	-5.042857e-01	-2.555143e-01	1.249470e-01
  48	-4.360000e-01	-2.519429e-01	1.091713e-01
  49	-4.442857e-01	-1.995714e-01	1.399664e-01
  50	-5.382857e-01	-1.906571e-01	1.299834e-01
  51	-3.508571e-01	-1.928286e-01	1.036014e-01
  52	-3.440000e-01	-1.796857e-01	7.911980e-02
  53	-3.774286e-01	-2.227143e-01	1.095299e-01
  54	-6.165714e-01	-2.581143e-01	1.594200e-01
  55	-3.814286e-01	-2.187143e-01	9.680515e-02
  56	-5.105714e-01	-2.986571e-01	1.331503e-01
  57	-3.197143e-01	-2.354000e-01	7.586416e-02
  58	-5.694286e-01	-2.803429e-01	1.478439e-01
  59	-4.000000e-01	-2.225143e-01	1.308312e-01
  60	-5.051429e-01	-3.249143e-01	1.344761e-01
  61	-2.982857e-01	-1.962857e-01	8.334134e-02
  62	-3.654286e-01	-2.484000e-01	9.751953e-02
  63	-4.474286e-01	-2.397143e-01	1.109600e-01
  64	-4.174286e-01	-2.109714e-01	1.284033e-01
  65	-3.788571e-01	-2.178000e-01	9.391477e-02
  66	-3.722857e-01	-1.651429e-01	1.005590e-01
  67	-4.205714e-01	-2.146000e-01	1.176543e-01
  68	-3.871429e-01	-2.112286e-01	1.106511e-01
