epochs,max_val_accuracy,min_val_loss,test_accuracy,learning_rate,beta_1,beta_2,epsilon,momentum
1000.0,0.920714259147644,0.2297797501087188,0.9121999740600586,,0.0009,,,
2000.0,0.9214285612106324,0.2296975553035736,0.9126999974250792,,0.0009,,,
3000.0,0.9197142720222472,0.2320045530796051,0.9099000096321106,,0.0009,,,
4000.0,0.9258571267127992,0.2305185943841934,0.9160000085830688,,0.0009,,,
5000.0,0.9195713996887208,0.2329417020082473,0.9133999943733216,,0.0009,,,
6000.0,0.918428599834442,0.2345159500837326,0.9140999913215636,,0.0009,,,
7000.0,0.9217143058776855,0.2296877801418304,0.9126999974250792,,0.0009,,,
8000.0,0.9201428294181824,0.2312556505203247,0.911400020122528,,0.0009,,,
9000.0,0.9205714464187622,0.2297586947679519,0.916599988937378,,0.0009,,,
10000.0,0.9200000166893004,0.2328165769577026,0.9083999991416932,,0.0009,,,
11000.0,0.9201428294181824,0.231397345662117,0.9164000153541564,,0.0009,,,
12000.0,0.9210000038146972,0.2326333224773407,0.9097999930381776,,0.0009,,,
13000.0,0.922428548336029,0.2261859476566314,0.9168999791145324,,0.0009,,,
14000.0,0.921142876148224,0.2293644845485687,0.911899983882904,,0.0009,,,
15000.0,0.9204285740852356,0.2356204092502594,0.9124000072479248,,0.0009,,,
16000.0,0.9205714464187622,0.2290387451648712,0.9099000096321106,,0.0009,,,
17000.0,0.9195713996887208,0.229472205042839,0.9146000146865844,,0.0009,,,
18000.0,0.9191428422927856,0.233354389667511,0.91430002450943,,0.0009,,,
19000.0,0.9204285740852356,0.2270574122667312,0.9135000109672546,,0.0009,,,
20000.0,0.9214285612106324,0.2349005937576294,0.9139000177383424,,0.0009,,,
21000.0,0.9222857356071472,0.2313302904367447,0.9108999967575072,,0.0009,,,
22000.0,0.9201428294181824,0.2303473800420761,0.916100025177002,,0.0009,,,
23000.0,0.920285701751709,0.2362997233867645,0.9169999957084656,,0.0009,,,
24000.0,0.9215714335441588,0.2293719798326492,0.9139999747276306,,0.0009,,,
25000.0,0.9201428294181824,0.2333451062440872,0.909600019454956,,0.0009,,,
26000.0,0.920714259147644,0.2312728613615036,0.9097999930381776,,0.0009,,,
27000.0,0.9200000166893004,0.234473630785942,0.9106000065803528,,0.0009,,,
28000.0,0.920714259147644,0.2289757430553436,0.9120000004768372,,0.0009,,,
29000.0,0.9217143058776855,0.2294740527868271,0.9132000207901,,0.0009,,,
30000.0,0.918428599834442,0.2308061420917511,0.9126999974250792,,0.0009,,,
