epochs,max_val_accuracy,min_val_loss,test_accuracy,learning_rate,beta_1,beta_2,epsilon,momentum
1000.0,0.8212857246398926,0.6304251551628113,0.8188999891281128,0.0090731747682882,,,,0.9843349819133048
2000.0,0.8231428861618042,0.634753406047821,0.8192999958992004,0.0090731747682882,,,,0.9843349819133048
3000.0,0.8225714564323425,0.6198260188102722,0.8205000162124634,0.0090731747682882,,,,0.9843349819133048
4000.0,0.8294285535812378,0.6111456751823425,0.8237000107765198,0.0090731747682882,,,,0.9843349819133048
5000.0,0.8190000057220459,0.6243305206298828,0.8224999904632568,0.0090731747682882,,,,0.9843349819133048
6000.0,0.8255714178085327,0.6377311944961548,0.8202000260353088,0.0090731747682882,,,,0.9843349819133048
7000.0,0.8274285793304443,0.6148542761802673,0.8223000168800354,0.0090731747682882,,,,0.9843349819133048
8000.0,0.8244285583496094,0.6116926670074463,0.8174999952316284,0.0090731747682882,,,,0.9843349819133048
9000.0,0.826714277267456,0.6252322196960449,0.819599986076355,0.0090731747682882,,,,0.9843349819133048
10000.0,0.8237142562866211,0.631967306137085,0.8177000284194946,0.0090731747682882,,,,0.9843349819133048
11000.0,0.8284285664558411,0.6178337931632996,0.8220999836921692,0.0090731747682882,,,,0.9843349819133048
12000.0,0.8208571672439575,0.6082473993301392,0.8216000199317932,0.0090731747682882,,,,0.9843349819133048
13000.0,0.8251428604125977,0.6238023042678833,0.8203999996185303,0.0090731747682882,,,,0.9843349819133048
14000.0,0.8231428861618042,0.6161007285118103,0.8169999718666077,0.0090731747682882,,,,0.9843349819133048
15000.0,0.824999988079071,0.6134246587753296,0.819599986076355,0.0090731747682882,,,,0.9843349819133048
16000.0,0.827571451663971,0.6184942722320557,0.8202000260353088,0.0090731747682882,,,,0.9843349819133048
17000.0,0.8265714049339294,0.6218258142471313,0.8215000033378601,0.0090731747682882,,,,0.9843349819133048
18000.0,0.8195714354515076,0.6223964095115662,0.8195000290870667,0.0090731747682882,,,,0.9843349819133048
19000.0,0.824571430683136,0.6226845979690552,0.8138999938964844,0.0090731747682882,,,,0.9843349819133048
20000.0,0.8254285454750061,0.6202173829078674,0.8227999806404114,0.0090731747682882,,,,0.9843349819133048
21000.0,0.8227142691612244,0.6270760893821716,0.8209999799728394,0.0090731747682882,,,,0.9843349819133048
22000.0,0.8254285454750061,0.6058300137519836,0.8219000101089478,0.0090731747682882,,,,0.9843349819133048
23000.0,0.8222857117652893,0.6178667545318604,0.8205999732017517,0.0090731747682882,,,,0.9843349819133048
24000.0,0.8248571157455444,0.6173552870750427,0.820900022983551,0.0090731747682882,,,,0.9843349819133048
25000.0,0.8238571286201477,0.6198036670684814,0.8205000162124634,0.0090731747682882,,,,0.9843349819133048
26000.0,0.8227142691612244,0.6200623512268066,0.8208000063896179,0.0090731747682882,,,,0.9843349819133048
27000.0,0.8259999752044678,0.6232086420059204,0.8151999711990356,0.0090731747682882,,,,0.9843349819133048
28000.0,0.8272857069969177,0.6238951086997986,0.8269000053405762,0.0090731747682882,,,,0.9843349819133048
29000.0,0.8254285454750061,0.6249312162399292,0.8199999928474426,0.0090731747682882,,,,0.9843349819133048
30000.0,0.8270000219345093,0.620704710483551,0.8230000138282776,0.0090731747682882,,,,0.9843349819133048
