   0	-8.411428e-01	-3.630000e-01	3.324264e-01
   1	-8.411428e-01	-4.053333e-01	3.331556e-01
   2	-8.411428e-01	-3.774762e-01	3.323887e-01
   3	-8.411428e-01	-3.456667e-01	3.483534e-01
   4	-8.411428e-01	-3.445714e-01	3.479124e-01
   5	-8.411428e-01	-3.690476e-01	3.319298e-01
   6	-8.411428e-01	-3.412857e-01	3.456424e-01
   7	-8.411428e-01	-3.408571e-01	3.441662e-01
   8	-8.411428e-01	-3.539524e-01	3.449578e-01
   9	-8.411428e-01	-3.396667e-01	3.479871e-01
  10	-8.411428e-01	-3.522857e-01	3.412630e-01
  11	-8.411428e-01	-3.431905e-01	3.506146e-01
  12	-8.411428e-01	-3.420952e-01	3.513850e-01
  13	-8.411428e-01	-3.812381e-01	3.312407e-01
  14	-8.411428e-01	-3.411429e-01	3.469457e-01
  15	-8.411428e-01	-3.681429e-01	3.362419e-01
  16	-8.411428e-01	-3.448095e-01	3.462346e-01
  17	-8.411428e-01	-3.435714e-01	3.484352e-01
  18	-8.422857e-01	-3.732857e-01	3.358064e-01
  19	-8.422857e-01	-3.430476e-01	3.469033e-01
  20	-8.422857e-01	-3.718095e-01	3.320689e-01
  21	-8.422857e-01	-3.637619e-01	3.349788e-01
  22	-8.422857e-01	-3.456667e-01	3.488456e-01
  23	-8.422857e-01	-3.414762e-01	3.504145e-01
  24	-8.422857e-01	-3.529524e-01	3.410612e-01
  25	-8.422857e-01	-3.695238e-01	3.338096e-01
  26	-8.422857e-01	-3.756190e-01	3.348032e-01
  27	-8.422857e-01	-3.430000e-01	3.497506e-01
  28	-8.422857e-01	-3.406667e-01	3.479852e-01
  29	-8.422857e-01	-3.856667e-01	3.319105e-01
  30	-8.422857e-01	-3.431905e-01	3.482966e-01
  31	-8.422857e-01	-3.419048e-01	3.471110e-01
  32	-8.422857e-01	-3.437619e-01	3.511166e-01
  33	-8.422857e-01	-3.427143e-01	3.490410e-01
  34	-8.422857e-01	-3.420476e-01	3.498075e-01
  35	-8.422857e-01	-3.422857e-01	3.488454e-01
  36	-8.422857e-01	-3.777619e-01	3.327040e-01
  37	-8.422857e-01	-3.455714e-01	3.463419e-01
  38	-8.422857e-01	-3.421905e-01	3.487128e-01
  39	-8.422857e-01	-3.432381e-01	3.467652e-01
  40	-8.422857e-01	-3.427619e-01	3.465210e-01
  41	-8.422857e-01	-4.395238e-01	3.493148e-01
  42	-8.451428e-01	-3.479048e-01	3.505912e-01
  43	-8.451428e-01	-3.464762e-01	3.485856e-01
  44	-8.451428e-01	-3.439048e-01	3.495128e-01
  45	-8.451428e-01	-3.501905e-01	3.465240e-01
  46	-8.451428e-01	-3.391429e-01	3.440607e-01
  47	-8.451428e-01	-3.671429e-01	3.357984e-01
  48	-8.691428e-01	-4.697143e-01	3.758807e-01
  49	-8.691428e-01	-3.475714e-01	3.561498e-01
  50	-8.691428e-01	-3.449524e-01	3.572148e-01
  51	-8.691428e-01	-3.695714e-01	3.424203e-01
  52	-8.691428e-01	-3.981905e-01	3.384618e-01
  53	-8.691428e-01	-3.455714e-01	3.538340e-01
  54	-8.691428e-01	-3.485714e-01	3.548480e-01
  55	-8.691428e-01	-3.833809e-01	3.392633e-01
  56	-8.691428e-01	-3.515714e-01	3.531194e-01
  57	-8.691428e-01	-3.478095e-01	3.537155e-01
  58	-8.691428e-01	-3.474762e-01	3.529689e-01
  59	-8.691428e-01	-3.465238e-01	3.553187e-01
  60	-8.691428e-01	-3.473333e-01	3.581893e-01
  61	-8.691428e-01	-3.878095e-01	3.381823e-01
  62	-8.691428e-01	-3.610476e-01	3.426669e-01
  63	-8.691428e-01	-3.430952e-01	3.504304e-01
  64	-8.691428e-01	-5.789048e-01	3.396716e-01
  65	-8.691428e-01	-3.501905e-01	3.515698e-01
  66	-8.691428e-01	-3.474762e-01	3.503239e-01
  67	-8.691428e-01	-3.774762e-01	3.377624e-01
  68	-8.691428e-01	-4.743333e-01	3.792142e-01
  69	-8.691428e-01	-3.445714e-01	3.556129e-01
  70	-8.691428e-01	-3.900952e-01	3.303340e-01
  71	-8.691428e-01	-3.462857e-01	3.539126e-01
  72	-8.691428e-01	-3.493333e-01	3.528218e-01
  73	-8.691428e-01	-3.505238e-01	3.544394e-01
  74	-8.691428e-01	-4.362381e-01	3.142087e-01
  75	-8.691428e-01	-3.481429e-01	3.554413e-01
  76	-8.691428e-01	-3.625714e-01	3.460656e-01
  77	-8.691428e-01	-3.541429e-01	3.477252e-01
  78	-8.691428e-01	-3.538095e-01	3.493629e-01
  79	-8.691428e-01	-3.502381e-01	3.564279e-01
  80	-8.691428e-01	-3.943810e-01	3.407117e-01
  81	-8.691428e-01	-3.999524e-01	3.401880e-01
  82	-8.691428e-01	-3.460476e-01	3.541804e-01
  83	-8.691428e-01	-3.474762e-01	3.520832e-01
  84	-8.691428e-01	-3.457143e-01	3.513917e-01
  85	-8.691428e-01	-3.539048e-01	3.501671e-01
  86	-8.691428e-01	-3.464286e-01	3.530229e-01
  87	-8.691428e-01	-3.472857e-01	3.532056e-01
  88	-8.691428e-01	-3.510952e-01	3.552203e-01
  89	-8.691428e-01	-4.436667e-01	3.094749e-01
  90	-8.691428e-01	-3.451429e-01	3.536510e-01
  91	-8.691428e-01	-3.792381e-01	3.388047e-01
  92	-8.691428e-01	-3.446190e-01	3.550896e-01
  93	-8.691428e-01	-3.463333e-01	3.543699e-01
  94	-8.691428e-01	-3.596667e-01	3.493278e-01
  95	-8.691428e-01	-3.570000e-01	3.527969e-01
  96	-8.691428e-01	-3.638571e-01	3.436688e-01
  97	-8.691428e-01	-4.319048e-01	3.458513e-01
  98	-8.691428e-01	-3.505714e-01	3.520250e-01
  99	-8.691428e-01	-3.474286e-01	3.535963e-01
 100	-8.691428e-01	-3.935714e-01	3.373694e-01
 101	-8.691428e-01	-3.463809e-01	3.523830e-01
 102	-8.691428e-01	-3.545714e-01	3.493150e-01
 103	-8.691428e-01	-3.462857e-01	3.564620e-01
 104	-8.691428e-01	-3.860476e-01	3.348208e-01
 105	-8.691428e-01	-3.490476e-01	3.524355e-01
 106	-8.691428e-01	-3.476190e-01	3.565105e-01
 107	-8.691428e-01	-3.469524e-01	3.524608e-01
 108	-8.691428e-01	-4.531429e-01	3.535219e-01
 109	-8.691428e-01	-4.546190e-01	3.629457e-01
 110	-8.691428e-01	-3.497619e-01	3.534027e-01
 111	-8.691428e-01	-3.459524e-01	3.514059e-01
 112	-8.691428e-01	-4.747143e-01	3.800440e-01
 113	-8.691428e-01	-3.488095e-01	3.537851e-01
 114	-8.691428e-01	-3.487143e-01	3.554402e-01
 115	-8.691428e-01	-3.746667e-01	3.383012e-01
 116	-8.691428e-01	-3.481429e-01	3.544643e-01
 117	-8.691428e-01	-3.503333e-01	3.547414e-01
 118	-8.691428e-01	-3.752381e-01	3.386701e-01
 119	-8.691428e-01	-3.500952e-01	3.538556e-01
 120	-8.691428e-01	-3.593333e-01	3.433201e-01
 121	-8.691428e-01	-3.522857e-01	3.484451e-01
 122	-8.691428e-01	-3.473333e-01	3.560221e-01
 123	-8.691428e-01	-3.464762e-01	3.542690e-01
 124	-8.691428e-01	-3.482857e-01	3.566290e-01
 125	-8.691428e-01	-3.432381e-01	3.513992e-01
 126	-8.691428e-01	-3.474762e-01	3.532650e-01
 127	-8.691428e-01	-3.513809e-01	3.557108e-01
 128	-8.691428e-01	-3.802857e-01	3.378541e-01
 129	-8.691428e-01	-3.830476e-01	3.369953e-01
 130	-8.691428e-01	-3.476667e-01	3.554865e-01
 131	-8.691428e-01	-3.496667e-01	3.551490e-01
 132	-8.691428e-01	-3.854286e-01	3.280508e-01
 133	-8.691428e-01	-3.495714e-01	3.531443e-01
 134	-8.691428e-01	-3.638095e-01	3.422040e-01
 135	-8.691428e-01	-3.527143e-01	3.531828e-01
 136	-8.691428e-01	-3.465238e-01	3.524725e-01
 137	-8.691428e-01	-3.485714e-01	3.537586e-01
 138	-8.691428e-01	-3.422381e-01	3.559840e-01
 139	-8.691428e-01	-3.802857e-01	3.377057e-01
 140	-8.691428e-01	-3.479048e-01	3.567021e-01
 141	-8.691428e-01	-3.474286e-01	3.556564e-01
 142	-8.691428e-01	-3.513810e-01	3.521779e-01
 143	-8.691428e-01	-3.457143e-01	3.553124e-01
 144	-8.691428e-01	-3.465714e-01	3.550860e-01
 145	-8.691428e-01	-3.720952e-01	3.432416e-01
 146	-8.691428e-01	-3.698571e-01	3.411925e-01
 147	-8.691428e-01	-3.518571e-01	3.564987e-01
 148	-8.691428e-01	-3.460476e-01	3.525131e-01
 149	-8.691428e-01	-3.461905e-01	3.540781e-01
 150	-8.691428e-01	-3.862857e-01	3.399964e-01
 151	-8.691428e-01	-3.452381e-01	3.519161e-01
 152	-8.691428e-01	-3.700000e-01	3.430071e-01
 153	-8.691428e-01	-3.462381e-01	3.559055e-01
 154	-8.691428e-01	-3.501428e-01	3.569959e-01
 155	-8.691428e-01	-4.476190e-01	3.176575e-01
 156	-8.691428e-01	-3.455714e-01	3.553954e-01
 157	-8.691428e-01	-3.460476e-01	3.538850e-01
 158	-8.691428e-01	-3.841429e-01	3.372582e-01
 159	-8.691428e-01	-3.453809e-01	3.569083e-01
 160	-8.691428e-01	-3.477143e-01	3.533890e-01
 161	-8.691428e-01	-4.557619e-01	3.596449e-01
 162	-8.691428e-01	-3.501429e-01	3.574963e-01
 163	-8.691428e-01	-3.479048e-01	3.571995e-01
 164	-8.691428e-01	-3.486190e-01	3.571824e-01
 165	-8.691428e-01	-5.169048e-01	3.451495e-01
 166	-8.691428e-01	-3.461429e-01	3.566613e-01
 167	-8.691428e-01	-3.774286e-01	3.409256e-01
 168	-8.691428e-01	-3.440476e-01	3.547137e-01
 169	-8.691428e-01	-3.449048e-01	3.603565e-01
 170	-8.691428e-01	-3.475714e-01	3.553561e-01
 171	-8.691428e-01	-4.163333e-01	3.227140e-01
 172	-8.691428e-01	-3.482857e-01	3.539645e-01
 173	-8.691428e-01	-3.470952e-01	3.532453e-01
 174	-8.691428e-01	-3.450952e-01	3.532939e-01
 175	-8.691428e-01	-3.491905e-01	3.516779e-01
 176	-8.691428e-01	-3.520000e-01	3.564626e-01
 177	-8.691428e-01	-3.485714e-01	3.544511e-01
 178	-8.691428e-01	-3.453809e-01	3.538723e-01
 179	-8.691428e-01	-3.472381e-01	3.556943e-01
 180	-8.691428e-01	-3.468095e-01	3.522688e-01
 181	-8.691428e-01	-3.452381e-01	3.559255e-01
 182	-8.691428e-01	-3.833333e-01	3.376713e-01
 183	-8.691428e-01	-4.766190e-01	3.769487e-01
 184	-8.691428e-01	-3.490952e-01	3.554176e-01
 185	-8.691428e-01	-4.720000e-01	3.722571e-01
 186	-8.691428e-01	-3.482857e-01	3.545590e-01
 187	-8.691428e-01	-3.522857e-01	3.493531e-01
 188	-8.691428e-01	-3.467619e-01	3.582977e-01
 189	-8.691428e-01	-3.541905e-01	3.511340e-01
 190	-8.691428e-01	-3.463810e-01	3.518905e-01
